Airport_ID	Type	Name	Latitude_Deg	Longitude_Deg	Iata_Code	Airport_Radius
377	heliport	St Marys Hospital Heliport	40.68000030517578	-95.86170196533205	0	[(40.70495550376862, -95.86170196533205), (40.69911709638476, -95.8405499372531), (40.68433372993474, -95.82929517819092), (40.667522705879364, -95.83320391499338), (40.65655008920784, -95.85044720626985), (40.65655008920784, -95.87295672439424), (40.667522705879364, -95.89020001567071), (40.68433372993474, -95.89410875247319), (40.69911709638476, -95.88285399341099), (40.70495550376862, -95.86170196533205)]
378	small_airport	Cole Farm Airport	42.92839813232422	-70.97309875488281	0	[(42.9783085295099, -70.97309875488281), (42.96663171474217, -70.92928347543106), (42.93706498184215, -70.90596985218738), (42.90344293373138, -70.91406658856953), (42.881497700388344, -70.94978513163913), (42.881497700388344, -70.9964123781265), (42.90344293373138, -71.03213092119609), (42.93706498184215, -71.04022765757823), (42.96663171474217, -71.01691403433455), (42.9783085295099, -70.97309875488281)]
381	heliport	Saint Elizabeth Medical Center Heliport	41.11479949951172	-80.65699768066406	0	[(41.13975469810456, -80.65699768066406), (41.13391629072069, -80.63570616298682), (41.11913292427068, -80.62437718305961), (41.102321900215294, -80.62831169649799), (41.09134928354378, -80.64566870073686), (41.09134928354378, -80.66832666059126), (41.102321900215294, -80.68568366483014), (41.11913292427068, -80.6896181782685), (41.13391629072069, -80.6782891983413), (41.13975469810456, -80.65699768066406)]
383	small_airport	Green Acres Airport	39.73479843139648	-84.3822021484375	0	[(39.78470882858216, -84.3822021484375), (39.77303201381443, -84.3404839340771), (39.74346528091441, -84.31828613586224), (39.70984323280364, -84.3259953502787), (39.6878979994606, -84.36000435022264), (39.6878979994606, -84.40439994665236), (39.70984323280364, -84.43840894659631), (39.74346528091441, -84.44611816101276), (39.77303201381443, -84.4239203627979), (39.78470882858216, -84.3822021484375)]
385	small_airport	Hayden Mountain Airport	45.4650993347168	-123.08000183105467	0	[(45.51500973190248, -123.08000183105467), (45.50333291713475, -123.03425851063851), (45.47376618423473, -123.00991899822544), (45.440144136123955, -123.0183720221771), (45.41819890278092, -123.05566231864161), (45.41819890278092, -123.10434134346774), (45.440144136123955, -123.14163163993224), (45.47376618423473, -123.1500846638839), (45.50333291713475, -123.12574515147084), (45.51500973190248, -123.08000183105467)]
388	heliport	Cherokee Island Castle Heliport	40.40230178833008	-79.92130279541016	0	[(40.42725698692292, -79.92130279541016), (40.42141857953905, -79.90023827275522), (40.40663521308904, -79.88903007435661), (40.38982418903366, -79.89292264081031), (40.37885157236214, -79.91009459701155), (40.37885157236214, -79.93251099380876), (40.38982418903366, -79.94968295001001), (40.40663521308904, -79.95357551646372), (40.42141857953905, -79.94236731806511), (40.42725698692292, -79.92130279541016)]
395	heliport	N A Degerstrom Yard Heliport	47.68629837036133	-117.197998046875	0	[(47.71125356895417, -117.197998046875), (47.70541516157031, -117.17416984458659), (47.69063179512029, -117.16149112296986), (47.67382077106491, -117.16589439677765), (47.66284815439339, -117.1853193252583), (47.66284815439339, -117.2106767684917), (47.67382077106491, -117.23010169697235), (47.69063179512029, -117.23450497078012), (47.70541516157031, -117.22182624916341), (47.71125356895417, -117.197998046875)]
412	heliport	St Vincent Jennings Hospital Heliport	39.01060104370117	-85.64080047607422	0	[(39.035556242294014, -85.64080047607422), (39.02971783491015, -85.620156610867), (39.01493446846013, -85.60917223962124), (38.998123444404754, -85.61298707172053), (38.98715082773323, -85.62981610482846), (38.98715082773323, -85.65178484731996), (38.998123444404754, -85.6686138804279), (39.01493446846013, -85.67242871252718), (39.02971783491015, -85.66144434128142), (39.035556242294014, -85.64080047607422)]
416	small_airport	Blue Lick Airport	38.08060073852539	-85.69329833984375	0	[(38.130511135711075, -85.69329833984375), (38.11883432094334, -85.65254113500256), (38.08926758804332, -85.63085467927243), (38.05564553993255, -85.63838630630761), (38.033700306589516, -85.67161188411363), (38.033700306589516, -85.71498479557388), (38.05564553993255, -85.7482103733799), (38.08926758804332, -85.75574200041508), (38.11883432094334, -85.73405554468495), (38.130511135711075, -85.69329833984375)]
428	heliport	Hackensack UMC Palisades Heliport	40.793666	-73.994863	0	[(40.818621198592844, -73.994863), (40.81278279120898, -73.97367480081769), (40.79799942475897, -73.96240079551339), (40.781188400703584, -73.96631621646559), (40.77021578403207, -73.9835889946957), (40.77021578403207, -74.0061370053043), (40.781188400703584, -74.0234097835344), (40.79799942475897, -74.0273252044866), (40.81278279120898, -74.0160511991823), (40.818621198592844, -73.994863)]
432	small_airport	Bruce's Airport	45.42179870605469	-122.62000274658205	0	[(45.47170910324037, -122.62000274658205), (45.46003228847264, -122.57429452199285), (45.43046555557262, -122.5499736836793), (45.396843507461845, -122.55842022218425), (45.37489827411881, -122.59568190826846), (45.37489827411881, -122.64432358489563), (45.396843507461845, -122.68158527097984), (45.43046555557262, -122.69003180948481), (45.46003228847264, -122.66571097117124), (45.47170910324037, -122.62000274658205)]
433	small_airport	Folmar Airport	40.998889	-78.125278	0	[(41.048799397185675, -78.125278), (41.03712258241795, -78.08276993465829), (41.00755584951793, -78.06015186551448), (40.973933801407156, -78.06800703849281), (40.951988568064124, -78.10265993085619), (40.951988568064124, -78.1478960691438), (40.973933801407156, -78.18254896150717), (41.00755584951793, -78.19040413448549), (41.03712258241795, -78.16778606534169), (41.048799397185675, -78.125278)]
441	heliport	Multicare Deaconess Hospital Heliport	47.651637	-117.424477	0	[(47.67659219859284, -117.424477), (47.67075379120898, -117.40066461710069), (47.65597042475897, -117.38799431280512), (47.63915940070358, -117.39239466330794), (47.62818678403206, -117.41180669570441), (47.62818678403206, -117.43714730429556), (47.63915940070358, -117.45655933669205), (47.65597042475897, -117.46095968719486), (47.67075379120898, -117.44828938289929), (47.67659219859284, -117.424477)]
449	heliport	Mesa Police Heliport	33.417669	-111.838835	0	[(33.44262419859284, -111.838835), (33.43678579120897, -111.81961694081816), (33.42200242475896, -111.80939122511245), (33.40519140070357, -111.81294257890772), (33.394218784032056, -111.82860928429429), (33.394218784032056, -111.84906071570572), (33.40519140070357, -111.86472742109227), (33.42200242475896, -111.86827877488756), (33.43678579120897, -111.85805305918184), (33.44262419859284, -111.838835)]
455	seaplane_base	Seavair's Landing Seaplane Base	41.895999908447266	-73.09310150146484	0	[(41.94591030563295, -73.09310150146484), (41.93423349086522, -73.05000157156292), (41.904666757965195, -73.02706857786445), (41.87104470985443, -73.03503312299283), (41.84909947651139, -73.0701685077664), (41.84909947651139, -73.11603449516329), (41.87104470985443, -73.15116987993686), (41.904666757965195, -73.15913442506523), (41.93423349086522, -73.13620143136677), (41.94591030563295, -73.09310150146484)]
456	small_airport	City of Coalgate Airport	34.53179931640625	-96.23310089111328	0	[(34.581709713591934, -96.23310089111328), (34.5700328988242, -96.19415778709663), (34.54046616592418, -96.17343659425376), (34.506844117813415, -96.18063298900627), (34.484898884470375, -96.21237969827041), (34.484898884470375, -96.25382208395615), (34.506844117813415, -96.28556879322029), (34.54046616592418, -96.2927651879728), (34.5700328988242, -96.27204399512993), (34.581709713591934, -96.23310089111328)]
464	seaplane_base	Winona Lake Seaplane Base	41.223056	-85.830556	0	[(41.272966397185684, -85.830556), (41.26128958241796, -85.7879025480386), (41.23172284951793, -85.76520712029026), (41.198100801407165, -85.77308915963), (41.176155568064125, -85.80786057225166), (41.176155568064125, -85.85325142774835), (41.198100801407165, -85.88802284037), (41.23172284951793, -85.89590487970975), (41.26128958241796, -85.8732094519614), (41.272966397185684, -85.830556)]
471	small_airport	Aeleron Airport	30.40829	-92.033444	0	[(30.458200397185685, -92.033444), (30.446523582417957, -91.99624515901819), (30.416956849517934, -91.97645206915081), (30.383334801407162, -91.98332613712255), (30.36138956806413, -92.01365091013264), (30.36138956806413, -92.05323708986738), (30.383334801407162, -92.08356186287747), (30.416956849517934, -92.0904359308492), (30.446523582417957, -92.07064284098183), (30.458200397185685, -92.033444)]
472	small_airport	Wormid Airport	42.29399871826172	-71.49620056152344	0	[(42.3439091154474, -71.49620056152344), (42.33223230067968, -71.45282930801635), (42.30266556777965, -71.42975194604301), (42.269043519668884, -71.43776662974707), (42.247098286325844, -71.4731231995501), (42.247098286325844, -71.51927792349677), (42.269043519668884, -71.5546344932998), (42.30266556777965, -71.56264917700385), (42.33223230067968, -71.53957181503051), (42.3439091154474, -71.49620056152344)]
473	heliport	UM Saint Joseph Medical Center Heliport	39.388411	-76.610815	0	[(39.41336619859284, -76.610815), (39.40752779120898, -76.59005981517798), (39.392744424758966, -76.57901621200237), (39.37593340070358, -76.58285161513503), (39.36496078403206, -76.59977139682441), (39.36496078403206, -76.62185860317561), (39.37593340070358, -76.63877838486499), (39.392744424758966, -76.64261378799765), (39.40752779120898, -76.63157018482204), (39.41336619859284, -76.610815)]
475	heliport	Sparrow Hospital Heliport	42.734474	-84.536046	0	[(42.75942919859284, -84.536046), (42.75359079120898, -84.51420699092738), (42.73880742475897, -84.5025866969134), (42.72199640070358, -84.50662238267236), (42.71102378403206, -84.524425705986), (42.71102378403206, -84.547666294014), (42.72199640070358, -84.56546961732762), (42.73880742475897, -84.5695053030866), (42.75359079120898, -84.5578850090726), (42.75942919859284, -84.536046)]
493	heliport	Thomson Heliport	40.0458984375	-76.28079986572266	0	[(40.07085363609284, -76.28079986572266), (40.06501522870898, -76.25984587610864), (40.05023186225897, -76.24869649111268), (40.03342083820358, -76.25256863188599), (40.02244822153206, -76.2696504807267), (40.02244822153206, -76.2919492507186), (40.03342083820358, -76.3090310995593), (40.05023186225897, -76.31290324033263), (40.06501522870898, -76.30175385533666), (40.07085363609284, -76.28079986572266)]
496	heliport	Rancho Del Lago Heliport	29.97842	-98.258418	0	[(30.00337519859284, -98.258418), (29.997536791208976, -98.23989959844286), (29.98275342475896, -98.23004616278342), (29.96594240070358, -98.23346822507546), (29.95496978403206, -98.24856456434057), (29.95496978403206, -98.26827143565946), (29.96594240070358, -98.28336777492457), (29.98275342475896, -98.2867898372166), (29.997536791208976, -98.27693640155715), (30.00337519859284, -98.258418)]
508	heliport	Magnolia Hospital Heliport	33.27320098876953	-93.23989868164062	0	[(33.29815618736237, -93.23989868164064), (33.29231777997851, -93.22071248153242), (33.2775344135285, -93.21050371768571), (33.260723389473114, -93.21404918416214), (33.24975077280159, -93.22968991779392), (33.24975077280159, -93.25010744548734), (33.260723389473114, -93.26574817911913), (33.2775344135285, -93.26929364559555), (33.29231777997851, -93.25908488174885), (33.29815618736237, -93.23989868164064)]
522	heliport	Swedish American Heliport	42.26499938964844	-89.07430267333984	0	[(42.28995458824128, -89.07430267333984), (42.28411618085742, -89.05262702434895), (42.2693328144074, -89.04109365241891), (42.25252179035202, -89.04509915045492), (42.2415491736805, -89.0627693014098), (42.2415491736805, -89.0858360452699), (42.25252179035202, -89.10350619622477), (42.2693328144074, -89.10751169426078), (42.28411618085742, -89.09597832233074), (42.28995458824128, -89.07430267333984)]
524	heliport	Baptist Hospital East Heliport	38.23899841308594	-85.63939666748047	0	[(38.26395361167878, -85.63939666748047), (38.25811520429492, -85.61897374731893), (38.243331837844906, -85.60810693847645), (38.22652081378952, -85.61188094158156), (38.215548197118, -85.62852985863799), (38.215548197118, -85.65026347632296), (38.22652081378952, -85.66691239337939), (38.243331837844906, -85.67068639648448), (38.25811520429492, -85.65981958764202), (38.26395361167878, -85.63939666748047)]
527	heliport	West Feliciana Sheriff's Office Heliport	30.824399948120117	-91.38459777832033	0	[(30.84935514671296, -91.38459777832033), (30.843516739329097, -91.36591824835493), (30.828733372879082, -91.3559790780602), (30.8119223488237, -91.3594309156786), (30.80094973215218, -91.3746586080256), (30.80094973215218, -91.39453694861507), (30.8119223488237, -91.40976464096205), (30.828733372879082, -91.41321647858047), (30.843516739329097, -91.40327730828572), (30.84935514671296, -91.38459777832033)]
528	small_airport	Kallander Field	42.304298400878906	-71.50589752197266	0	[(42.35420879806459, -71.50589752197266), (42.34253198329686, -71.46251917377077), (42.312965250396836, -71.43943803678918), (42.279343202286064, -71.44745403153986), (42.25739796894303, -71.48281638499108), (42.25739796894303, -71.52897865895424), (42.279343202286064, -71.56434101240546), (42.312965250396836, -71.57235700715614), (42.34253198329686, -71.54927587017455), (42.35420879806459, -71.50589752197266)]
531	heliport	Michigan National Guard Headquarters Heliport	42.708099365234375	-84.56079864501953	0	[(42.73305456382722, -84.56079864501953), (42.727216156443355, -84.53896891755618), (42.71243278999334, -84.52735356218331), (42.69562176593796, -84.53138753277021), (42.684649149266434, -84.54918328964668), (42.684649149266434, -84.5724140003924), (42.69562176593796, -84.59020975726887), (42.71243278999334, -84.59424372785577), (42.727216156443355, -84.5826283724829), (42.73305456382722, -84.56079864501953)]
534	small_airport	Airhaven Airport	41.83259963989258	-73.8759994506836	0	[(41.88251003707826, -73.8759994506836), (41.87083322231053, -73.83294223753197), (41.84126648941051, -73.81003197294162), (41.80764444129974, -73.81798862433357), (41.785699207956704, -73.85308918609324), (41.785699207956704, -73.89890971527396), (41.80764444129974, -73.93401027703362), (41.84126648941051, -73.94196692842559), (41.87083322231053, -73.91905666383522), (41.88251003707826, -73.8759994506836)]
544	heliport	Hundley Residence Heliport	40.5620002746582	-75.1427001953125	0	[(40.586955473251045, -75.1427001953125), (40.581117065867176, -75.12158549944489), (40.566333699417164, -75.11035060443744), (40.549522675361786, -75.11425244252608), (40.53855005869026, -75.13146530030505), (40.53855005869026, -75.15393509031996), (40.549522675361786, -75.17114794809892), (40.566333699417164, -75.17504978618757), (40.581117065867176, -75.16381489118012), (40.586955473251045, -75.1427001953125)]
548	heliport	Univ of Tennessee Medical Center Heliport	35.94169998168945	-83.94400024414062	0	[(35.966655180282295, -83.94400024414062), (35.96081677289843, -83.9241872476793), (35.946033406448414, -83.91364497245915), (35.929222382393036, -83.91730626622004), (35.91824976572151, -83.93345796892048), (35.91824976572151, -83.95454251936077), (35.929222382393036, -83.9706942220612), (35.946033406448414, -83.9743555158221), (35.96081677289843, -83.96381324060195), (35.966655180282295, -83.94400024414062)]
552	heliport	Augusta Medical Center Heliport	38.09080123901367	-78.98500061035156	0	[(38.115756437606514, -78.98500061035156), (38.10991803022265, -78.96461916443995), (38.09513466377264, -78.95377442358492), (38.078323639717254, -78.95754076255841), (38.06735102304573, -78.97415586949653), (38.06735102304573, -78.99584535120658), (38.078323639717254, -79.0124604581447), (38.09513466377264, -79.0162267971182), (38.10991803022265, -79.00538205626316), (38.115756437606514, -78.98500061035156)]
553	heliport	South Capitol Street Heliport	38.868612	-77.008367	0	[(38.89356719859284, -77.008367), (38.88772879120898, -76.98776443210832), (38.87294542475897, -76.97680203470517), (38.85613440070358, -76.98060923536902), (38.84516178403206, -76.99740460259689), (38.84516178403206, -77.01932939740314), (38.85613440070358, -77.03612476463101), (38.87294542475897, -77.03993196529484), (38.88772879120898, -77.0289695678917), (38.89356719859284, -77.008367)]
